lon,lat,q,log_q,dist_gem_km,dist_pb_km,dist_min_km
-128.7082,48.4568,8210.0,3.9143431571194407,34.07996703419388,34.123749905577725,34.07996703419388
-127.7869,47.7099,8110.0,3.909020854211156,152.02058734879895,128.1710999287348,128.1710999287348
127.0828,27.2628,8080.0,3.907411360774586,131.2283056764584,1.1727957232470811,1.1727957232470811
-111.39,27.4079,8069.0,3.9068197154665456,4.904901509952474,4.903219408043717,4.903219408043717
-111.39,27.4079,8069.0,3.9068197154665456,4.904901509952474,4.903219408043717,4.903219408043717
-119.75,39.3883,8052.5,3.905930733491729,9.757473146402337,392.2301370340661,9.757473146402337
-128.71,48.4589,8020.0,3.9041743682841634,34.16083607430756,34.20520557370179,34.16083607430756
-128.7082,48.4551,8000.0,3.9030899869919438,33.894255112102414,33.93771450727379,33.894255112102414
-113.56,37.6383,8000.0,3.9030899869919438,43.75602967854524,602.5629923645472,43.75602967854524
-128.7075,48.4566,7980.0,3.9020028913507296,34.1171229704881,34.16079240921633,34.1171229704881
-127.7863,47.7099,7980.0,3.9020028913507296,151.9690477950353,128.23787535518852,128.23787535518852
-128.71,48.46,7932.0,3.8993827055332653,34.28335570868024,34.32792706843569,34.28335570868024
-128.7117,48.4567,7932.0,3.8993827055332653,33.774865851696,33.81901047786978,33.774865851696
-128.7082,48.4546,7920.0,3.8987251815894934,33.83989909780909,33.883262341769345,33.83989909780909
-128.6825,48.4304,7890.0,3.89707700320942,33.758660647060054,33.7940817524164,33.758660647060054
114.24423,-8.06033,7820.0,3.893206753059848,333.58160786664746,332.2023738423661,332.2023738423661
-44.8299,28.1362,7792.0,3.891648943870559,85.70049959654241,85.70831684292,85.70049959654241
-129.095,47.9552,7765.0,3.8901414600645774,3.557240376356577,3.5675348000106086,3.557240376356577
-127.7865,47.71,7760.0,3.8898617212581885,151.97570365455675,128.21525286466897,128.21525286466897
-128.7097,48.4549,7750.0,3.88930170250631,33.74546779138922,33.78905202367586,33.74546779138922
-128.7086,48.4571,7750.0,3.88930170250631,34.07921368285754,34.12309634732045,34.07921368285754
-119.01,39.775,7730.8,3.8882244379814823,28.79093827611704,491.7160468426237,28.79093827611704
176.4224668,-38.26997811,7700.0,3.886490725172482,2.9605465634481707,16.77281489722477,2.9605465634481707
-128.7098,48.4563,7660.0,3.884228769632604,33.89032584618144,33.93418777205325,33.89032584618144
